plate,mjd,fiberid,redshift,ra,dec,oiii_5007_flux,nii_6584_flux,sii_6717_flux,sii_6731_flux,oi_6300_flux,h_alpha_flux,h_beta_flux,h_alpha_eqw
326,52375,470,0.04587778,171.63832,-1.6362695,23.77215,115.0613,44.53326,30.12943,6.444916,226.1669,53.71753,-6.340047
334,51993,326,0.1214976,185.94799,-1.6648372,8.108733,11.20594,5.983409,3.277194,5.413293,26.26974,1.91123,-1.932267
341,51690,85,0.09258734,200.88011,-3.3416008,13.30453,20.84681,14.08927,15.71263,4.331532,40.06396,3.816274,-1.697008
350,51691,282,0.05427264,257.18802,63.79621,17.31614,141.7279,59.13317,37.79007,11.50761,452.5211,85.21381,-15.57726
366,52017,577,0.03568316,262.87693,59.730265,11.69093,19.78808,21.25551,13.06106,4.347334,68.31497,19.54991,-11.47161
377,52145,555,0.08732349,339.66483,0.35185364,12.41322,45.02869,21.48186,10.93462,5.284671,108.3652,20.78892,-10.30463
386,51788,46,0.09926664,358.37375,-0.9194107,253.5635,197.4452,43.81227,38.36856,16.97311,256.7168,46.74866,-18.0372
392,51793,566,0.08124942,9.3288601,1.0955043,7.369716,45.52122,17.36946,7.931655,4.899382,117.0758,30.17686,-14.91855
398,51789,228,0.09235691,19.220253,-0.39745573,7.475698,68.20969,27.80514,21.57093,9.472855,171.4826,49.19599,-15.21402
405,51816,561,0.1224481,34.209582,1.0571109,18.00114,43.39512,26.26893,21.49467,3.97974,148.0477,37.34086,-32.94682
413,51821,228,0.1313387,49.286758,-0.58347653,11.96073,60.9053,27.65692,20.22432,5.950251,170.0439,44.69284,-31.84236
422,51811,3,0.06110857,18.496918,14.010501,50.74344,78.83849,59.42426,40.92394,9.55611,303.9332,62.51648,-45.25668
429,51820,27,0.08204167,27.925089,13.358216,15.97856,82.13368,35.9236,27.03725,7.638654,164.0931,36.5463,-11.84596
435,51882,397,0.07537845,117.89666,40.853875,14.21821,116.1556,34.75972,30.97677,7.902799,198.9676,34.85317,-10.52637
444,51883,504,0.06231309,128.8098,53.3004,32.53545,23.4764,12.24419,10.62991,6.091186,67.90012,20.20531,-3.713773
451,51908,94,0.0461045,140.12783,55.517295,66.60191,17.69722,29.64261,20.92833,6.736671,149.6069,43.83732,-34.38522
462,51909,420,0.01082417,54.690469,-5.6450472,212.0187,21.54352,36.58419,25.125,5.338181,279.6148,74.04403,-39.55432
472,51955,560,0.1535019,139.35921,0.57336017,481.8515,126.82,81.49668,58.4108,20.10169,678.0036,212.7526,-70.19451
487,51943,459,0.07577654,149.41124,63.630765,19.83624,95.72126,47.81986,31.53826,8.707388,171.1107,32.86188,-6.968005
494,51915,595,0.1305679,189.95009,67.384549,9.701589,30.45401,14.26449,4.921612,4.618129,42.08758,8.262751,-2.838791
500,51994,298,0.09730099,148.32487,1.0378953,16.4981,36.20512,18.82374,12.7333,2.077061,83.20355,21.92694,-15.05791
508,52366,218,0.03894255,164.77444,1.1820687,15.78495,86.64656,28.59196,19.93094,3.893271,256.1495,58.69132,-10.64798
514,51994,330,0.07382736,175.0723,3.1987471,35.27428,116.5226,61.8222,45.88262,9.92932,345.8591,88.01957,-35.39283
520,52288,224,0.1029446,187.57111,2.2521941,159.5347,498.4708,121.5852,89.20818,28.98248,943.2894,181.4371,-43.51171
527,52342,166,0.112551,202.25972,1.9000614,12.02919,62.87661,13.66068,6.569568,4.319726,55.30202,6.578611,-4.877788
534,51997,330,0.1324473,214.66816,2.9925596,23.92816,32.00923,34.4892,24.18732,17.98153,84.11115,24.44818,-6.435242
542,51993,266,0.07321969,115.34617,34.605391,9.442791,29.07051,18.14194,11.58866,4.339338,86.34608,22.71202,-17.65216
550,51959,596,0.05390553,131.62461,48.349847,26.40219,237.6008,64.99229,61.31796,13.46744,458.0738,112.2854,-32.23176
557,52253,259,0.06130817,146.77734,55.607095,14.03417,73.85696,30.83769,16.53794,8.533705,125.8371,31.23806,-4.119615
566,52238,111,0.09962015,137.30434,3.0545815,28.78267,76.69502,10.55503,13.47134,3.952239,27.58099,9.217703,-1.733499
574,52355,164,0.07317231,153.96344,4.1110718,20.54319,38.8544,10.24512,11.42891,3.236612,39.42111,13.50118,-2.128685
580,52368,509,0.129855,165.50446,5.0873944,4.848792,18.02855,3.632435,6.56434,1.257068,8.683359,0.8897918,-0.7288954
588,52045,189,0.06885745,222.79982,3.6908439,22.07053,70.82867,34.79852,14.43745,10.0642,95.19884,12.5168,-3.354459
594,52045,255,0.0643267,235.27742,3.1186995,11.01873,28.20526,5.109501,5.456939,2.904817,30.79493,9.944918,-2.45877
602,52072,64,0.08366698,197.93985,63.864284,31.01208,91.44694,44.60122,30.77391,7.684559,250.4873,63.25376,-28.68412
609,52339,5,0.1308426,224.40534,61.51689,10.19997,24.11726,11.40804,13.28874,3.768937,58.94037,22.02862,-6.433922
616,52442,130,0.1653471,235.1581,52.780372,16.6431,16.03739,13.48325,8.58497,14.10468,28.72352,13.50973,-1.81937
625,52145,90,0.08337531,247.08665,47.777676,7.064699,86.73711,18.99623,19.90671,6.561392,240.2695,52.97129,-19.07655
631,52079,604,0.06243259,253.60918,42.788499,25.15572,24.31078,32.12225,23.6576,8.604268,69.04053,13.79612,-3.619149
640,52200,407,0.1147989,321.26611,-6.6946957,40.98776,241.7211,79.43956,61.56108,12.80024,542.8591,107.4052,-44.80547
652,52138,465,0.08628804,3.8184324,-9.5991331,11.75769,41.61245,15.47832,13.33641,1.412829,103.2013,22.93575,-11.98359
658,52146,13,0.08242588,16.047443,-10.786202,184.211,128.5814,81.29717,53.79081,33.6365,209.4042,66.73438,-17.97205
666,52149,107,0.08619201,30.811456,-9.1132013,8.087632,7.83226,5.50291,0.09540579,3.82325,8.35499,4.228266,-0.6536837
682,52525,540,0.1159679,354.84902,0.71582175,4.276486,5.072124,4.88962,3.48483,2.61461,9.692125,2.430746,-0.9594988
695,52202,543,0.04315365,19.104971,0.58066253,162.768,18.5692,32.76669,23.62644,7.870473,199.0426,68.3972,-50.02741
714,52201,177,0.1260831,55.292485,-0.15952634,52.33277,13.56155,18.81452,15.4528,3.293161,79.12914,30.56381,-35.62691
292,51609,478,0.08729241,191.94622,0.058019368,6.189255,27.69451,9.584178,13.44175,1.344911,61.53516,12.79459,-3.006891
300,51943,589,0.1269254,208.00333,0.18541933,9.482759,27.36716,16.76983,9.580404,7.526387,18.8452,7.649753,-1.41903
306,51637,604,0.1249197,218.83211,0.99804416,14.9919,97.3465,33.4534,24.42447,9.354278,125.6031,15.26315,-11.30881
328,52282,50,0.2064265,175.77186,-3.6023915,89.0402,160.1727,77.02596,52.84224,31.45928,380.5566,88.91457,-56.68304
336,51999,112,0.08780012,192.09143,-2.6473956,28.57291,412.9752,118.4519,99.93629,16.77623,767.1832,129.6753,-51.57712
343,51692,15,0.1196295,239.90793,-0.70496659,986.7581,87.50808,131.5561,88.77744,29.53658,1091.828,321.5224,-216.8291
351,51695,243,0.06968018,254.88748,60.27752,21.60899,78.46646,41.07516,26.9798,8.450786,172.4351,33.8381,-16.68265
364,52000,384,0.09818234,245.46114,0.58593662,862.6417,96.85989,167.2356,123.113,62.63776,1063.762,277.7676,-147.1629
376,52143,14,0.05869471,338.30928,-0.82926004,74.56452,113.8728,31.82253,25.28518,25.24232,81.32615,23.54205,-1.207421
385,51783,363,0.06332365,354.71658,1.1210554,18.67034,96.97459,55.35714,40.05796,7.480402,285.4846,67.36638,-26.37259
392,51793,300,0.0676223,8.2702484,-0.7782501,11.19844,10.03534,1.507442,7.224672,3.618675,15.25498,8.295421,-0.9987009
397,51794,118,0.06824244,18.178804,0.011969239,12.27968,34.65027,26.19,21.94998,3.634624,109.7562,27.01993,-16.41289
402,51793,515,0.1861044,27.773595,0.52194143,80.1665,180.9845,55.90086,47.45018,13.43776,475.4071,111.5152,-76.92912
410,51877,216,0.1235652,43.672633,-0.78728746,4.739304,11.25651,3.019068,4.355394,3.676086,23.91573,11.18061,-2.651048
418,51817,599,0.08167887,10.63498,15.178921,17.57517,29.84575,9.238806,3.82088,2.392939,37.14365,7.380738,-4.10493
427,51900,455,0.1317916,30.761681,14.281823,17.8893,52.5243,41.66003,32.80756,10.90777,42.51745,10.35158,-3.608594
437,51876,212,0.04364439,119.82249,42.008506,41.23201,196.5364,87.05322,59.8843,25.28902,277.0912,57.37029,-5.450132
445,51873,226,0.09683183,128.79761,50.281169,43.1504,242.9298,114.7786,87.32416,42.92062,185.5099,39.91274,-9.550635
451,51908,391,0.02547637,138.6497,56.762067,12.93701,15.77945,24.17537,15.5296,3.986799,77.6575,25.77758,-14.63261
462,51909,155,0.1647669,55.597366,-6.6578099,11.44009,29.4008,9.078428,4.66917,8.454007,47.0289,14.3605,-3.906013
471,51924,518,0.1043758,137.20387,1.7263304,18.1681,17.28914,10.30855,3.058405,3.662373,20.12258,5.826744,-1.165098
484,51907,286,0.08589333,136.60127,57.08776,32.15053,273.477,91.50908,64.447,17.02718,651.6512,143.0033,-36.30617
493,51957,515,0.05918809,183.32475,67.44867,8.651988,20.20304,9.728047,4.153127,2.887154,25.86103,7.357564,-1.210526
499,51988,418,0.1468067,216.42009,64.836619,26.18034,72.19042,28.43888,16.69284,4.823912,110.6298,10.06038,-10.95051
506,52022,446,0.08067524,160.84647,3.2325752,20.86737,116.0179,44.42496,34.31762,8.888883,118.4132,27.54586,-5.123369
515,52051,86,0.1681121,178.78355,1.8237535,29.85922,87.8366,22.91995,23.87661,11.96266,195.7459,40.7675,-14.76758
521,52326,511,0.109862,190.25054,2.7626844,21.26127,129.1642,35.62041,28.72304,7.605045,229.9996,36.82405,-17.78653
528,52022,45,0.0782743,204.44741,1.6351529,22.79083,43.15367,11.85384,8.008214,7.30099,30.97813,7.649267,-1.423593
534,51997,516,0.05340489,215.58245,2.439776,31.22731,228.666,82.16835,59.89265,14.34495,614.108,146.9138,-27.81799
542,51993,399,0.08518945,115.6102,34.82403,15.53592,58.69801,21.52037,15.0152,6.314323,69.25393,11.20647,-2.394472
549,51981,516,0.06821323,128.37875,47.018493,3.162777,20.70115,6.749491,4.844023,0.03502606,28.60203,6.938652,-3.607377
557,52253,347,0.1087645,145.11493,56.928964,7.355327,32.3971,15.08278,10.12376,2.944364,87.95523,13.48374,-8.817784
569,52264,450,0.02321511,143.76408,4.6902006,166.0879,68.65449,95.8496,61.86071,12.99299,423.7965,132.5027,-26.86396
577,52367,528,0.03332155,159.55347,5.4066161,12.49582,27.01857,22.47162,12.28422,7.003683,55.8279,11.63838,-4.972664
585,52027,216,0.1101535,217.49965,3.3043651,9.203146,48.37569,17.15286,9.189403,2.745735,89.66355,18.68365,-4.083752
592,52025,220,0.08559787,231.01079,3.4734447,7.806583,32.87951,7.850664,5.994726,4.861772,73.14363,18.92029,-4.793409
600,52317,169,0.2084348,187.82692,64.744464,21.61901,74.12803,22.9219,17.00142,5.651206,109.0214,27.28087,-8.778881
606,52365,453,0.1172963,214.07328,62.042911,9.371752,39.68935,28.07058,18.80341,6.354722,113.2483,27.18618,-16.83994
615,52347,467,0.009639553,232.48602,58.44307,79.00719,5.817084,11.35398,7.581992,2.936297,100.1897,31.09283,-51.87542
621,52055,427,0.04088611,241.3879,54.529213,16.08946,10.74,16.60931,8.725746,2.561036,55.89088,16.39769,-12.68485
630,52050,150,0.03399299,252.71313,39.598265,98.98604,107.6157,34.27593,22.2403,6.863226,76.8452,20.45047,-0.9590064
638,52081,331,0.1282452,316.31914,-5.9714348,6.780411,23.34783,10.66709,2.452313,2.133025,37.08315,9.643562,-2.774833
649,52201,252,0.1517692,358.01823,-10.368137,16.37307,108.5445,30.79749,24.89574,8.099534,167.0197,26.53824,-15.5417
657,52177,504,0.151194,13.5695,-9.3053678,13.09375,119.3017,39.25371,24.53906,17.88602,151.4563,23.07923,-12.13222
663,52145,486,0.06872199,24.786849,-9.1832797,23.74359,71.794,34.21296,26.15615,6.211125,208.3499,59.46935,-34.34182
677,52606,378,0.09929884,344.58831,0.84865312,75.21921,64.24044,52.40574,35.67264,9.421541,249.0337,83.12827,-28.49822
692,52201,133,0.2576488,13.587969,-1.0323485,23.26314,80.64488,38.00853,39.62395,3.960269,231.1475,50.28092,-53.60515
708,52175,483,0.1310219,43.671815,0.69714401,4.204964,15.19643,9.185288,1.24535,2.491436,23.63625,6.89682,-2.376197
721,52228,555,0.0788089,338.13238,-8.5639652,1035.944,180.9819,197.1078,150.7996,36.66541,1510.509,468.7145,-121.9199
730,52466,605,0.116822,322.78634,11.774303,17.76962,99.68799,38.23392,24.65181,24.33136,266.5371,34.28617,-18.57398
738,52521,176,0.09336519,338.34102,13.177135,12.11866,42.9341,18.3243,10.96903,4.877328,58.96391,14.22856,-5.199697
745,52258,226,0.2101296,350.42953,14.034185,8.969823,38.52529,16.09678,21.0737,13.41779,29.02637,2.828188,-3.601076
751,52251,486,0.06887668,1.5494684,15.816906,139.3647,365.5888,175.3375,130.5273,27.23824,1042.271,229.9456,-55.89293
763,52235,508,0.1505566,131.89423,46.337306,12.60335,34.0365,9.756369,4.436125,2.193794,10.13355,3.979751,-1.070863
770,52282,491,0.07332047,149.21739,60.450044,186.4468,35.33512,49.63183,36.9719,10.47187,281.1197,84.73985,-56.66518
779,52342,222,0.1542328,182.33503,62.06818,0.04720547,11.90763,5.641882,4.050514,3.616613,2.799425,3.828886,-0.5530357
784,52327,362,0.05975669,198.64983,62.642371,3.086617,12.30914,8.917485,5.96529,0.2898413,31.61545,8.569485,-5.375195
793,52370,400,0.1054207,225.81455,54.831273,108.9246,394.775,166.9068,120.8867,25.49623,967.5145,244.8403,-83.40885
806,52592,261,0.1349267,52.786669,-1.0952189,4.677695,20.25907,11.25942,5.756466,2.205498,47.83278,14.63479,-10.31723
816,52379,634,0.1164287,248.30754,42.171211,16.75657,110.3476,43.74475,31.29738,9.581666,290.0222,64.55138,-15.94691
830,52293,518,0.1603425,134.13701,42.018239,11.13505,19.19813,11.96244,2.767041,6.024047,17.88137,6.095226,-1.990398
838,52378,87,0.06824838,175.16351,3.8800048,35.61819,87.829,55.20515,35.23285,4.153659,287.6443,67.1782,-16.50653
845,52381,294,0.143706,187.69921,4.2078743,24.68381,140.3904,42.32748,30.27831,9.16343,291.9787,48.65872,-13.20876
852,52375,169,0.1816751,201.4999,4.077246,5.761911,23.22616,6.270528,3.77192,2.836741,47.04818,13.36853,-8.937611
859,52317,361,0.06973777,119.22944,29.077233,12.00569,18.75597,3.771488,2.92218,3.908827,15.34587,1.979797,-0.8434297
378,52146,473,0.1479461,341.08246,0.2783265,4.114555,61.35876,21.21943,10.62807,7.4263,155.8975,35.44083,-16.13284
387,51791,176,0.1948109,0.1676024,0.1565522,9.183753,26.48924,6.986607,3.656642,4.60848,32.11467,7.563669,-3.594591
394,51913,14,0.0479408,13.915428,-0.87660669,54.85101,77.94003,69.31718,48.27539,12.70969,333.3095,104.693,-43.97525
400,51820,87,0.1552199,23.711365,-0.83668054,16.20373,135.2674,48.19256,32.6168,4.868982,400.4088,89.58049,-28.41363
405,51816,257,0.0610076,32.721799,-0.92060923,37.20214,26.19491,22.36957,14.41614,4.614685,98.41474,24.77946,-24.3459
413,51821,402,0.03736025,49.48784,0.9660924,55.62448,21.65552,33.85918,22.72418,2.216949,144.0231,37.89303,-36.92581
423,51821,13,0.05271844,20.099034,13.555808,34.09044,11.54504,22.56587,11.58771,4.655849,86.08107,21.29392,-23.84671
430,51877,97,0.1188741,28.724648,13.122682,936.6359,41.2572,84.74489,59.50803,21.94267,787.0771,240.6326,-213.5975
440,51885,153,0.1286244,123.85496,49.047651,9.569094,125.003,31.27167,17.34259,8.329006,278.5251,46.9859,-27.2101
447,51877,84,0.07292232,132.17179,51.251529,8.981769,6.397839,5.366139,2.608344,1.658521,12.65999,3.982064,-1.231447
452,51911,485,0.08244085,142.86945,58.575591,9.98026,88.52577,29.40474,28.65844,3.669609,160.6432,34.78218,-11.33329
461,51910,366,0.1207302,52.644677,-6.0483579,24.72523,140.9912,65.86544,45.21396,9.85014,381.2067,93.37165,-36.2174
472,51955,531,0.05457103,138.76168,1.4452533,12.30319,14.11009,16.48441,10.60051,2.224718,70.27325,18.52296,-18.34669
483,51924,599,0.09789014,135.39109,58.271649,38.36742,157.6367,93.41406,65.33015,15.20771,520.7292,158.9235,-65.63229
492,51955,457,0.1176114,176.98709,68.219776,20.09059,32.89968,16.4842,12.0815,3.513286,30.26469,8.329555,-2.14218
499,51988,195,0.1325047,215.72802,63.831607,12.80685,31.5549,12.82029,11.8915,6.963527,26.56782,12.43836,-1.607597
506,52022,600,0.1057463,161.19739,2.1502877,7.458896,43.00881,18.15115,1.991561,10.47381,32.2393,10.60578,-1.678542
514,51994,298,0.1018886,175.36965,1.7824784,5.298398,79.25102,32.10836,18.02478,3.784112,246.906,59.33494,-18.25881
522,52024,108,0.1997565,192.24775,1.7561225,7.805747,32.59032,6.687463,4.221037,5.197698,20.6559,3.94452,-2.965293
529,52025,76,0.07840264,205.92895,2.3683429,15.3338,71.64868,36.80288,18.40721,8.913546,113.8858,27.11498,-5.805907
535,51999,456,0.2214766,217.44097,3.09721,23.6969,106.8737,46.81919,32.02563,9.768854,278.5313,62.92822,-31.45906
545,52202,470,0.1248511,121.1559,40.67319,4.697333,34.79011,8.786631,12.69661,3.082711,62.92568,8.608299,-6.952622
554,52000,122,0.03219827,140.58925,53.606912,24.67208,85.07024,29.05651,19.86795,9.454445,166.5204,39.24052,-5.272118
565,52225,414,0.1231799,133.79232,3.608049,15.01309,29.11147,19.94065,13.17323,6.555247,37.91703,9.526099,-3.849796
573,52325,299,0.1045205,150.81892,3.3981326,9.078665,47.96626,20.14961,11.53369,2.707292,156.6767,38.07343,-39.47964
580,52368,636,0.0258297,166.11003,4.8343408,157.0366,149.8969,109.202,70.93195,15.48624,587.811,171.2881,-89.20704
588,52045,28,0.163715,224.38674,3.3769367,55.10252,161.2209,82.33266,60.07907,11.99245,524.9299,115.4943,-67.94376
596,52370,365,0.03271808,166.80512,65.101825,149.0668,546.9724,245.9014,158.1077,90.63467,376.0624,93.07154,-4.386285
603,52056,370,0.136647,200.50584,64.944565,18.12636,62.34814,30.41641,21.27337,5.961765,187.0719,50.43926,-25.95966
613,52345,201,0.06930641,229.05126,58.694099,11.9941,19.2491,16.7166,11.46673,1.77787,69.90761,19.8956,-15.47417
620,52375,399,0.09502002,239.12039,51.885612,18.99125,165.8487,81.69902,58.01693,15.31046,408.5044,86.47326,-31.92412
626,52057,382,0.1167922,246.96083,45.687384,26.11952,348.3304,95.46245,76.06696,22.93943,474.4688,60.42813,-27.56702
633,52079,498,0.1129928,254.82998,39.622359,12.33542,52.06901,18.86938,12.79944,4.179368,121.0834,35.06105,-11.7695
644,52173,600,0.0852647,328.42387,-7.2437923,53.83907,275.4713,106.0823,75.93455,18.61633,669.4291,179.379,-39.75808
653,52145,171,0.130223,6.1322193,-10.156762,20.54602,28.23504,11.31363,19.09839,4.977263,24.33045,9.825207,-1.847352
660,52177,23,0.1042896,20.697828,-10.059857,597.755,252.8776,74.61645,57.5563,28.72296,297.302,79.82911,-34.89585
666,52149,92,0.1608409,30.755369,-9.9076966,7.567606,49.9719,19.55216,13.05017,4.827458,106.2447,20.27996,-14.19996
678,52884,144,0.03472941,347.33549,-0.44223718,65.13253,64.97621,24.95417,21.53141,5.900527,97.76694,26.59072,-7.368809
699,52202,605,0.1084607,27.58694,0.91694757,18.54772,109.1362,45.68761,30.06055,6.448067,264.534,57.5389,-19.32917
717,52468,398,0.0591048,329.7587,-7.5264943,9.175347,117.9931,36.90225,32.42039,4.734812,225.9153,58.25808,-21.32381
726,52226,341,0.08778277,346.98181,-9.0858442,13.08649,43.50834,15.86233,11.85757,3.53622,78.31644,15.19495,-7.149395
736,52221,370,0.0237248,333.39309,14.109007,9.699371,81.20239,31.6492,23.0763,3.60974,279.5612,60.49018,-17.85792
744,52251,562,0.09077196,349.1787,15.665162,6.528924,15.2394,2.45224,11.99095,1.032866,11.93631,0.9283132,-0.9410358
751,52251,306,0.09813292,0.3722663,14.726473,5.840959,30.24727,8.708546,11.31561,1.866506,66.38398,13.33897,-7.101208
760,52264,451,0.06647569,124.59681,40.874139,20.18676,84.68904,56.7761,34.29898,10.45962,277.8617,71.33086,-28.65475
768,52281,161,0.0562249,144.87684,52.550948,0.3359493,1.64497,2.351432,0.3738651,4.575528,8.420736,4.180857,-0.6182461
778,54525,143,0.1082734,182.22383,62.005951,16.04546,21.52914,5.747865,4.973748,2.222851,13.55425,1.339728,-1.228187
789,52342,47,0.02922999,218.14521,58.13139,29.61669,39.09311,43.49874,29.63951,8.804389,153.1947,42.81002,-22.10927
802,52289,339,0.07314794,44.602575,0.52848353,33.30017,12.90824,19.40984,13.28668,4.466317,88.23754,27.26955,-31.76595
811,52669,322,0.1862233,46.485643,0.561599,10.90231,13.97896,12.37888,8.892651,1.288534,52.93135,17.84881,-28.30686
817,52381,612,0.0710751,250.01276,40.291526,7.083672,47.46077,27.76037,16.29112,4.383071,141.7913,36.28522,-15.27553
831,52294,70,0.08738144,136.89392,42.846874,4.959189,36.47967,16.03593,9.376432,5.134348,61.80492,12.03854,-5.427062
840,52374,121,0.0402151,178.07138,4.1111666,52.35854,199.8155,112.0801,76.20234,15.01755,598.5123,141.5629,-31.54609
846,52407,80,0.09227186,190.82197,4.8830903,18.71628,59.75544,29.30719,22.22006,7.023123,169.6441,42.6846,-18.8175
852,52375,366,0.128237,200.93741,5.8659216,7.303689,62.33054,21.19267,20.05173,3.338663,166.5464,41.25206,-16.23244
860,52319,245,0.05982679,119.99364,28.955453,10.30765,24.48749,11.07914,8.118598,4.199403,36.31174,10.63105,-2.155997
874,52338,507,0.1583284,157.11035,49.345201,17.20955,63.75232,17.10495,1.36535,4.190624,71.83039,10.65743,-4.358403
881,52368,574,0.06065051,178.14347,53.016599,35.18865,44.19036,42.12895,29.23817,5.804624,178.7715,47.89269,-25.24986
887,52376,509,0.1028724,196.9262,52.044488,14.97711,37.78327,21.53469,11.1091,4.798408,40.5877,8.780887,-4.007408
896,52592,177,0.1480455,131.55286,42.46638,7.525867,24.3793,8.105387,8.520431,4.00484,59.73561,7.345413,-5.6355
905,52643,26,0.07116892,159.71614,53.971941,14.87832,44.28741,7.513613,7.220225,2.96971,56.48903,10.76717,-2.305278
